,full_rho,t,x,y,z,vx,vy,vz,ax,ay,az
28,0.20000000000002274,14.0,2.706976464162272,2.940854577657553,4.912095803881091,-0.009690996666544965,0.8549715189449405,-0.024949390180411115,0.004679223939127695,-0.04652658254300353,-0.007321418211461216
29,0.20000000000002274,14.5,2.7027158688213904,3.3625245143121467,4.898705931514453,-0.007351384696981118,0.8317082276734387,-0.028610099286141725,0.007678588216987532,-0.08956328087020793,-0.004343101317982131
30,0.20000000000002274,15.0,2.7000000000000233,3.76718321804009,4.883857994206634,-0.0035120905884873516,0.7869265872383349,-0.03078164994513279,0.1357396659957756,-0.15499079941496413,-0.0024505597539985755
31,0.20000000000002274,15.5,2.7152114129552514,4.141272661732387,4.868160849264818,0.06435774240940048,0.7094311875308528,-0.032006929822132074,0.4208777267201889,-0.2591660178134615,-0.0011706581285146698
32,0.20000000000002274,16.0,2.7999999999999754,4.463592503271131,4.852011052087688,0.2747966057694951,0.5798481786241221,-0.03259225888638941,0.458106743101722,-0.42813274066532403,-0.0001834210351594264
33,0.20000000000002274,16.5,2.9946616457724384,4.700000000000026,4.835691995015099,0.5038499773203561,0.36578180829145995,-0.03268396940396913,0.2567339692357581,-0.4260536190122599,0.0007579607994059629
34,0.20000000000002274,17.0,3.278678380587086,4.829634201769224,4.81944475541304,0.6322169619382352,0.15275499878532997,-0.032304989004266156,0.11954468767873372,-0.25240887244100296,0.0018888328338228404
35,0.20000000000002274,17.5,3.6097299475160454,4.874460592106764,4.8035283650151355,0.6919893057776021,0.02655056256482846,-0.03136057258735473,0.012241578041392726,-0.1418663439799968,0.003491913076695425
36,0.20000000000002274,18.0,3.9572547976600205,4.870002580391678,4.788284567856045,0.6981100947982984,-0.044382609425169965,-0.02961461604900702,-0.09200113708559998,-0.06679040151398981,0.005967971588741869
37,0.20000000000002274,18.5,4.2948097029234695,4.839462475489844,4.774223256280134,0.6521095262554986,-0.07777781018216488,-0.02663063025463609,-0.21924413648399282,-0.008412059426480285,0.00993602299797378
38,0.20000000000002274,19.0,4.59345894899072,4.799522062970452,4.762149944027563,0.5424874580135022,-0.08198383989540503,-0.021662618755649198,-0.40129817000338375,0.04786326780440915,0.016388080156699132
39,0.20000000000002274,19.5,4.814540406747048,4.7645130514983,4.753367144669325,0.3418383730118103,-0.05805220599320044,-0.013468578677299633,-0.6836767460236206,0.11610441198640088,0.026937157354599266
